family,seed,mechanism,revenue_train_norm,revenue_naive_norm,revenue_strategic_norm,surplus_naive_norm,welfare_naive_norm,surplus_strategic_norm,welfare_strategic_norm,generalization_gap,mono_violation_rate,comb_violation_rate,comb_mean_gain,comb_max_gain,served_naive,served_strategic,plans_verified,plans_failed
answer_cells,2,compute_metered,0.2770515941882171,0.6333369166903529,0.630978980502572,1.7909339150667392,2.424270831757092,1.7941398551956291,2.4251188356982007,-1.2859890719852367,0.4090233019335647,0.36036036036036034,0.13712952560541913,0.989459395847679,0.8975,0.93625,80,0
answer_cells,2,qirana_weighted_coverage,0.3685600422650538,0.7101407950947237,0.7101407950947237,1.3193612245888577,2.0295020196835813,1.3214608656572375,2.031601660751961,-0.9267981160692904,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.3325,0.335,2,0
answer_cells,2,qirana_uniform_gain,0.3685600422650538,0.7101407950947236,0.7101407950947236,1.3193612245888577,2.0295020196835813,1.3214608656572375,2.031601660751961,-0.9267981160692902,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.3325,0.335,2,0
answer_cells,2,qirana_shannon,0.37004364730910383,0.713940022344292,0.713940022344292,1.3417420198419505,2.0556820421862425,1.3438416609103303,2.0577816832546225,-0.9293400320095904,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.33625,0.33875,2,0
answer_cells,2,querymarket_viewcover,0.07280968882932809,0.012959092764817522,0.012959092764817522,2.4431265277323995,2.456085620497217,2.4431265277323995,2.456085620497217,0.8220141718337143,0.0009915716410510659,0.0,0.0,0.0,0.8725,0.8725,0,0
answer_cells,2,monopoly_per_asset,1.0,0.40507585265970847,0.4131529364223468,1.7995363658329682,2.2046122184926764,1.8262682620224295,2.2394211984447763,0.5949241473402915,0.21913733267228558,0.33783783783783783,0.1867477482344589,0.9728833925224779,0.41875,0.60875,75,0
answer_cells,2,monotone_constrained,0.9617780476318601,0.3984739167568482,0.3984739167568482,1.778658037823855,2.177131954580703,1.778658037823855,2.177131954580703,0.5856903599141285,0.0,0.0,0.0,0.0,0.34125,0.34125,0,0
answer_cells,2,chawla_ubp,0.4601823160681222,0.8886279206832707,0.8886279206832707,0.7754442754963508,1.6640721961796214,0.7754442754963508,1.6640721961796214,-0.9310344827586212,0.0,0.0,0.0,0.0,0.07,0.07,0,0
answer_cells,2,chawla_uip,0.44120657543834146,0.6531706413093551,0.6531706413093551,0.6114369812670256,1.2646076225763807,0.6135366223354054,1.2667072636447603,-0.4804190999656477,0.006445215666831929,0.009009009009009009,0.009009009009009009,1.0,0.2375,0.24,2,0
answer_cells,2,chawla_lpip,0.4648881757775657,0.7735232622628265,0.7735232622628265,1.2623597309749848,2.035882993237811,1.2623597309749848,2.035882993237811,-0.6638910227584127,0.001487357461576599,0.0,0.0,0.0,0.80625,0.80625,0,1
