family,seed,mechanism,revenue_train,revenue_naive,revenue_strategic,revenue_train_norm,revenue_naive_norm,revenue_strategic_norm,generalization_gap,leakage,served_naive,served_strategic,surplus_strategic,mono_violation_rate,mono_max_excess,sep_violation_rate,sep_mean_gain,sep_max_gain,plans_checked,plans_failed,multi_source_plans
support_rows,2,support_set,6517.989277171373,1697.9852679832334,1697.9852679832334,0.6122266157614299,0.15948964167079396,0.15948964167079396,0.7394924729424974,0.0,0.995,0.995,6074.562012153739,0.0,0.0,0.0,1.1748782663702705e-18,1.1752263195195615e-16,0,0,11
support_rows,2,compute_metered,4769.062021082984,1574.5204308308064,1583.139169534349,0.447952056587471,0.14789274327145052,0.1487022906647061,0.6698469376430429,-0.005473881783162996,0.16125,0.1625,2087.82048058539,0.14145383104125736,1.1046650987095383,0.07,0.00687821139272026,0.42859206472841976,14,0,12
support_rows,2,monopoly_per_asset,10646.36706306032,2579.7034961353584,2356.4194288473254,1.0,0.24230833681154496,0.2213355424333799,0.757691663188455,0.08655415927548796,0.4,0.47625,3556.057457549196,0.2318271119842829,13.90660650656799,0.215,0.0964650763861661,0.9329156505500169,43,0,18
support_rows,2,monotone_constrained,8798.871742501806,2686.527639097405,2734.3147395102887,0.8264670652800649,0.25234219552873066,0.25683077835983464,0.694673622059919,-0.01778768240364683,0.37625,0.38125,2071.546479692127,0.0,0.0,0.045,0.011319210314966325,0.5720655679063648,9,0,24
support_rows,3,uniform,2990.3999999999996,2137.0244604316545,2137.0244604316545,0.5028998104661465,0.3593864352971503,0.3593864352971503,0.2853717026378897,0.0,0.3725,0.3725,5131.900396399167,0.0,0.0,0.0,0.0,0.0,0,0,11
support_rows,3,size_proportional,1585.1162790697676,2219.5348837209303,2219.5348837209303,0.2665712534480303,0.37326233023884986,0.37326233023884986,-0.4002347417840375,0.0,0.88125,0.88125,5085.493756286981,0.0,0.0,0.0,1.818651049862161e-18,1.818651049862161e-16,0,0,22
support_rows,3,support_set,2127.764847618357,2574.5748285972095,2574.5748285972095,0.3578292330737698,0.4329699014621618,0.4329699014621618,-0.20999030108001548,0.0,0.98875,0.98875,6337.526777919965,0.0,0.0,0.0,1.1748782663702705e-18,1.1752263195195615e-16,0,0,11
support_rows,3,compute_metered,3099.1868541040667,2349.09627822547,2345.9346192742914,0.521194650056216,0.39505085376080773,0.3945191530895576,0.24202818713085883,0.0013459043720281227,0.69375,0.69375,5986.765330812269,0.14145383104125736,1.104665098709538,0.07,0.006878211392720261,0.42859206472841976,14,0,12
support_rows,3,monopoly_per_asset,5946.313634972632,2228.4657172834086,2382.2691006262603,1.0,0.3747642411891826,0.4006295743660727,0.6252357588108174,-0.0690176124990356,0.45875,0.52375,4795.92218709969,0.2180746561886051,23.093444883922896,0.155,0.08075793682575984,0.9584949348331968,31,0,19
support_rows,3,monotone_constrained,4778.533605060782,2886.27496873569,3099.140005400825,0.8036127756457931,0.48538895623674483,0.5211867714433278,0.39599148875317425,-0.07375078222653847,0.345,0.34875,1346.8304758379966,0.0,0.0,0.05,0.01895726986378984,0.4994626629781206,10,0,27
support_rows,4,uniform,3661.73525179856,2286.6532374100716,2286.6532374100716,0.49523841482751396,0.3092628075716121,0.3092628075716121,0.3755274261603374,0.0,0.185,0.185,3337.031919963992,0.0,0.0,0.0,0.0,0.0,0,0,11
support_rows,4,size_proportional,2399.5044336623723,1088.43500083654,1088.43500083654,0.3245255842881776,0.1472074815327816,0.1472074815327816,0.5463917525773196,0.0,0.97875,0.97875,8414.547971391577,0.0,0.0,0.0,1.0087489861565858e-18,2.0174979723131717e-16,0,0,22
support_rows,4,support_set,3129.6803997190573,2315.471497021853,2315.471497021853,0.42327963478853703,0.313160388425175,0.313160388425175,0.2601572041574257,0.0,0.98625,0.98625,6835.03163809148,0.0,0.0,0.0,1.1748782663702705e-18,1.1752263195195615e-16,0,0,11
support_rows,4,compute_metered,3181.4415326120434,2255.2497051791797,2250.401345353399,0.4302801685903753,0.30501557655883677,0.30435985082512795,0.2911233219088697,0.002149810646087896,0.24125,0.24125,3255.9616671427866,0.14145383104125736,1.104665098709538,0.07,0.006878211392720261,0.4285920647284198,14,0,12
support_rows,4,monopoly_per_asset,7393.88371775219,2840.205832448266,2874.47927177889,1.0,0.3841290911336803,0.38876446824251093,0.6158709088663197,-0.012067237852645457,0.425,0.49,4493.070624465157,0.2632612966601179,20.922097568594882,0.16,0.08782170089314534,0.9543839271369461,32,0,19
support_rows,4,monotone_constrained,6392.1033048677145,2882.242841343752,3031.367028419223,0.8645122845955405,0.3898144671147169,0.40998305412095215,0.5490932008015474,-0.05173893918180288,0.37625,0.38375,2002.27674122779,0.0,0.0,0.02,0.005597095235105936,0.47764521629681467,4,0,22
rows_x_log_support,0,uniform,3900.0,360.0,360.0,0.5411234824628637,0.04994985991964896,0.04994985991964896,0.9076923076923077,0.0,0.0075,0.0075,174.60435277337598,0.0,0.0,0.0,0.0,0.0,0,0,11
